Ugent ID,address,city,country,lat_1,long_1
8.01001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02001E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02002E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02003E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02004E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.02005E+11,Krijgslaan 281,Gent,Belgium,51.0250898,3.7135395
8.01001E+11,Kuiperskaai 55,Gent,Belgium,51.0484292,3.7293634
8.01002E+11,Lammerstraat 35,Gent,Belgium,51.0481385,3.7287225
8.02003E+11,Lammerstraat 35,Gent,Belgium,51.0481385,3.7287225
8.02E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02001E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02002E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02002E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02003E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02003E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.02005E+11,Marksesteenweg 58,Kortrijk,Belgium,50.8219128,3.2505731
8.01001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.01001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.01001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.01002E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02001E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02002E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02002E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02003E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02003E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02003E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02003E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02003E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02004E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02005E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02005E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02005E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02005E+11,Makebaplein 1,Gent,Belgium,51.049086,3.7288502
8.02001E+11,Makebaplein 2,Gent,Belgium,51.0484419,3.7286241
8.02003E+11,Makebaplein 2,Gent,Belgium,51.0484419,3.7286241
8E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.01002E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
8.02001E+11,Ottergemsesteenweg 460,Gent,Belgium,51.0254273,3.7302339
